timestamp,sensor_type,user_id,x,y,z,Activity,ActivityName
1745524928092,accelerometer,1,0.1340753,0.06464344,9.591472,6.0,LAYING
1745524928092,gyroscope,1,-0.00076358154,0.00015271631,-0.00045814895,6.0,LAYING
1745524928272,accelerometer,1,0.17717093,0.12210429,9.610625,6.0,LAYING
1745524928272,gyroscope,1,0.00045814895,-0.00045814895,-0.0010690142,6.0,LAYING
1745524928452,accelerometer,1,0.1340753,0.047884032,9.593865,6.0,LAYING
1745524928452,gyroscope,1,-0.0013744468,0.00015271631,0.00015271631,6.0,LAYING
1745524928632,accelerometer,1,0.15562311,0.10295067,9.603442,6.0,LAYING
1745524928632,gyroscope,1,0.0010690142,-0.0010690142,-0.00045814895,6.0,LAYING
1745524928812,accelerometer,1,0.14844051,0.10055647,9.608231,6.0,LAYING
1745524928812,gyroscope,1,-0.00015271631,0.00015271631,0.00015271631,6.0,LAYING
1745524928992,accelerometer,1,0.16519992,0.090979666,9.59626,6.0,LAYING
1745524928992,gyroscope,1,-0.00015271631,-0.00045814895,0.00015271631,6.0,LAYING
1745524929173,accelerometer,1,0.15322891,0.10295067,9.589077,6.0,LAYING
1745524929173,gyroscope,1,0.00045814895,-0.00045814895,-0.0010690142,6.0,LAYING
1745524929353,accelerometer,1,0.1340753,0.062249243,9.598654,6.0,LAYING
1745524929353,gyroscope,1,-0.00076358154,0.00015271631,0.00015271631,6.0,LAYING
1745524929532,accelerometer,1,0.16519992,0.08379706,9.617807,6.0,LAYING
1745524929532,gyroscope,1,-0.00076358154,0.00015271631,0.00015271631,6.0,LAYING
1745524929712,accelerometer,1,0.1364695,0.11731588,9.613019,6.0,LAYING
1745524929712,gyroscope,1,0.00045814895,0.00015271631,-0.00045814895,6.0,LAYING
1745524929892,accelerometer,1,0.1436521,0.059855044,9.577106,6.0,LAYING
1745524929892,gyroscope,1,-0.00015271631,0.00015271631,-0.00045814895,6.0,LAYING
1745524930072,accelerometer,1,0.1436521,0.07182605,9.598654,6.0,LAYING
1745524930072,gyroscope,1,-0.0013744468,-0.00045814895,0.00015271631,6.0,LAYING
1745524930252,accelerometer,1,0.18914193,0.062249243,9.603442,6.0,LAYING
1745524930252,gyroscope,1,0.0010690142,-0.00045814895,-0.0010690142,6.0,LAYING
1745524930432,accelerometer,1,0.1364695,0.059855044,9.584289,6.0,LAYING
1745524930432,gyroscope,1,-0.00076358154,0.00015271631,-0.00045814895,6.0,LAYING
1745524930612,accelerometer,1,0.1340753,0.062249243,9.591472,6.0,LAYING
1745524930612,gyroscope,1,-0.00015271631,0.00076358154,-0.00045814895,6.0,LAYING
1745524930792,accelerometer,1,0.18674773,0.11492168,9.615414,6.0,LAYING
1745524930792,gyroscope,1,0.0016798794,-0.00045814895,-0.0010690142,6.0,LAYING
1745524930971,accelerometer,1,0.1316811,0.079008654,9.608231,6.0,LAYING
1745524930971,gyroscope,1,0.0010690142,0.00015271631,-0.00045814895,6.0,LAYING
1745524931152,accelerometer,1,0.17238252,0.110133275,9.732729,6.0,LAYING
1745524931152,gyroscope,1,0.00290161,-0.00045814895,-0.0016798794,6.0,LAYING
1745524931332,accelerometer,1,0.093373865,-0.016759412,9.557953,6.0,LAYING
1745524931332,gyroscope,1,-0.0032070426,0.00076358154,0.00076358154,6.0,LAYING
1745524931513,accelerometer,1,0.15562311,0.074220255,9.586683,6.0,LAYING
1745524931513,gyroscope,1,0.0016798794,-0.00045814895,-0.00045814895,6.0,LAYING
1745524931691,accelerometer,1,0.16998832,0.12449849,9.615414,6.0,LAYING
1745524931691,gyroscope,1,0.0016798794,-0.00045814895,-0.0016798794,6.0,LAYING
1745524931872,accelerometer,1,0.11252748,-0.01436521,9.584289,6.0,LAYING
1745524931872,gyroscope,1,-0.0032070426,0.00076358154,0.0013744468,6.0,LAYING
1745524932052,accelerometer,1,0.1412579,0.12449849,9.601048,6.0,LAYING
1745524932052,gyroscope,1,0.0022907446,-0.00045814895,-0.0010690142,6.0,LAYING
1745524932232,accelerometer,1,0.11252748,0.050278235,9.591472,6.0,LAYING
1745524932232,gyroscope,1,-0.0013744468,0.00076358154,0.00015271631,6.0,LAYING
1745524932412,accelerometer,1,0.1388637,0.01436521,9.569923,6.0,LAYING
1745524932412,gyroscope,1,-0.001985312,0.00076358154,0.00015271631,6.0,LAYING
1745524932592,accelerometer,1,0.19393034,0.17717093,9.627384,6.0,LAYING
1745524932592,gyroscope,1,0.0047342055,0.0013744468,-0.0010690142,6.0,LAYING
1745524932772,accelerometer,1,0.17956513,0.038307227,9.586683,6.0,LAYING
1745524932772,gyroscope,1,-0.0013744468,0.00076358154,0.00015271631,6.0,LAYING
1745524932952,gyroscope,1,-0.00076358154,-0.00045814895,0.00015271631,6.0,LAYING
1745524932952,accelerometer,1,0.1604115,0.04309563,9.562741,6.0,LAYING
1745524933132,accelerometer,1,0.06703765,0.1340753,9.601048,6.0,LAYING
1745524933132,gyroscope,1,0.0010690142,0.00076358154,-0.00045814895,6.0,LAYING
1745524933312,accelerometer,1,0.15322891,0.033518825,9.5795,6.0,LAYING
1745524933312,gyroscope,1,-0.00076358154,0.00015271631,0.00015271631,6.0,LAYING
1745524933492,accelerometer,1,0.21547815,0.038307227,9.622596,6.0,LAYING
1745524933492,gyroscope,1,-0.00015271631,-0.0010690142,-0.00045814895,6.0,LAYING
1745524933673,accelerometer,1,0.16519992,0.06943185,9.581895,6.0,LAYING
1745524933673,gyroscope,1,-0.00015271631,-0.00045814895,-0.0010690142,6.0,LAYING
1745524933852,accelerometer,1,0.12449849,0.05746084,9.603442,6.0,LAYING
1745524933852,gyroscope,1,-0.00076358154,0.00015271631,0.00015271631,6.0,LAYING
1745524934032,accelerometer,1,0.15562311,0.08379706,9.605837,6.0,LAYING
1745524934032,gyroscope,1,0.00045814895,-0.00045814895,-0.0010690142,6.0,LAYING
1745524934212,accelerometer,1,0.16280572,0.079008654,9.59626,6.0,LAYING
1745524934212,gyroscope,1,-0.00076358154,0.00015271631,-0.00045814895,6.0,LAYING
1745524934392,accelerometer,1,0.14604631,0.076614454,9.59626,6.0,LAYING
1745524934392,gyroscope,1,-0.00076358154,0.00015271631,-0.00045814895,6.0,LAYING
1745524934572,accelerometer,1,0.14604631,0.076614454,9.610625,6.0,LAYING
1745524934572,gyroscope,1,0.00045814895,-0.00045814895,0.00015271631,6.0,LAYING
1745524934752,accelerometer,1,0.1388637,0.05267244,9.617807,6.0,LAYING
1745524934752,gyroscope,1,-0.00015271631,-0.00045814895,-0.0010690142,6.0,LAYING
1745524934932,accelerometer,1,0.17477672,0.06464344,9.608231,6.0,LAYING
1745524934932,gyroscope,1,-0.00076358154,-0.00045814895,0.00015271631,6.0,LAYING
1745524935112,accelerometer,1,0.17717093,0.095768064,9.615414,6.0,LAYING
1745524935112,gyroscope,1,-0.00015271631,0.00015271631,0.00015271631,6.0,LAYING
1745524935292,accelerometer,1,0.1604115,0.08140286,9.593865,6.0,LAYING
1745524935292,gyroscope,1,0.00045814895,-0.00045814895,0.00015271631,6.0,LAYING
1745524935472,accelerometer,1,0.15083471,0.076614454,9.589077,6.0,LAYING
1745524935472,gyroscope,1,-0.00076358154,0.00015271631,0.00015271631,6.0,LAYING
1745524935652,accelerometer,1,0.14844051,0.076614454,9.605837,6.0,LAYING
1745524935652,gyroscope,1,0.0010690142,-0.00045814895,-0.00045814895,6.0,LAYING
1745524935832,accelerometer,1,0.1340753,0.038307227,9.608231,6.0,LAYING
1745524935832,gyroscope,1,-0.00015271631,0.00015271631,0.00015271631,6.0,LAYING
1745524936011,accelerometer,1,0.17238252,0.038307227,9.603442,6.0,LAYING
1745524936012,gyroscope,1,-0.00076358154,0.00015271631,-0.00045814895,6.0,LAYING
1745524936192,accelerometer,1,0.14844051,0.055066638,9.598654,6.0,LAYING
1745524936192,gyroscope,1,-0.00015271631,0.00015271631,0.00015271631,6.0,LAYING
1745524936372,gyroscope,1,-0.0013744468,0.00076358154,0.00015271631,6.0,LAYING
1745524936372,accelerometer,1,0.10534488,-0.04070143,9.581895,6.0,LAYING
1745524936552,accelerometer,1,0.18435353,0.031124622,9.601048,6.0,LAYING
1745524936552,gyroscope,1,0.00045814895,-0.00045814895,-0.00045814895,6.0,LAYING
1745524936732,accelerometer,1,0.16280572,0.047884032,9.59626,6.0,LAYING
1745524936732,gyroscope,1,-0.00015271631,0.00015271631,-0.00045814895,6.0,LAYING
1745524936912,accelerometer,1,0.10534488,0.038307227,9.577106,6.0,LAYING
1745524936913,gyroscope,1,-0.001985312,0.00015271631,0.00015271631,6.0,LAYING
1745524937092,accelerometer,1,0.16519992,0.074220255,9.608231,6.0,LAYING
1745524937092,gyroscope,1,0.00045814895,0.00015271631,-0.0010690142,6.0,LAYING
